route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
91,091,91 - BUTLER STREET,Ross,Bus,2019-08-01,201908,SUN.,0.5741,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2019-08-01,201908,WEEKDAY,0.6792,Clever
93,093,93 - LAWRENCEVILLE - HAZELWOOD,Ross,Bus,2019-08-01,201908,SAT.,0,Clever
93,093,93 - LAWRENCEVILLE - HAZELWOOD,Ross,Bus,2019-08-01,201908,SUN.,0,Clever
93,093,93 - LAWRENCEVILLE - HAZELWOOD,Ross,Bus,2019-08-01,201908,WEEKDAY,0.7531,Clever
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2019-08-01,201908,SAT.,0.6433,Clever
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2019-08-01,201908,SUN.,0.8298,Clever
BLLB,BLLB,BLUE LINE - LIBRARY,South Hills Village,Light Rail,2019-08-01,201908,WEEKDAY,0.6226,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2019-08-01,201908,SAT.,0.7052,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2019-08-01,201908,SUN.,0.8477,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2019-08-01,201908,WEEKDAY,0.7166,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2019-08-01,201908,SAT.,0.861,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2019-08-01,201908,SUN.,0.8813,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2019-08-01,201908,WEEKDAY,0.8338,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2019-08-01,201908,SAT.,0,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2019-08-01,201908,SUN.,0,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2019-08-01,201908,WEEKDAY,0.7807,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2019-08-01,201908,SAT.,0,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2019-08-01,201908,SUN.,0,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2019-08-01,201908,WEEKDAY,0.707,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2019-08-01,201908,SAT.,0,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2019-08-01,201908,SUN.,0,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2019-08-01,201908,WEEKDAY,0.6673,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2019-08-01,201908,SAT.,0,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2019-08-01,201908,SUN.,0,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2019-08-01,201908,WEEKDAY,0.7705,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2019-08-01,201908,SAT.,0,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2019-08-01,201908,SUN.,0,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2019-08-01,201908,WEEKDAY,0.6862,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2019-08-01,201908,SAT.,0.8389,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2019-08-01,201908,SUN.,0.7994,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.8565,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.6806,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.619,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2019-08-01,201908,SAT.,0,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2019-08-01,201908,SUN.,0,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2019-08-01,201908,WEEKDAY,0.6919,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.687,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.7152,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.8802,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2019-08-01,201908,SAT.,0,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.9051,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.7362,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.6198,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.5972,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.653,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.7573,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.7067,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2019-08-01,201908,SAT.,0,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2019-08-01,201908,SUN.,0,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2019-08-01,201908,WEEKDAY,0.6016,Clever
RED,RED,RED LINE - CASTLE SHANNON,South Hills Village,Light Rail,2019-08-01,201908,SAT.,0.7694,Clever
RED,RED,RED LINE - CASTLE SHANNON,South Hills Village,Light Rail,2019-08-01,201908,SUN.,0.8186,Clever
RED,RED,RED LINE - CASTLE SHANNON,South Hills Village,Light Rail,2019-08-01,201908,WEEKDAY,0.6887,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.6099,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.6219,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0.5823,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0.5705,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.6519,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0.5537,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.6351,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2019-08-01,201908,SAT.,0.5942,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2019-08-01,201908,SUN.,0.6381,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2019-08-01,201908,WEEKDAY,0.5465,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-09-01,201909,SAT.,0.5318,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-09-01,201909,SUN.,0.6544,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6221,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2019-09-01,201909,SAT.,0,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2019-09-01,201909,SUN.,0,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2019-09-01,201909,WEEKDAY,0.5617,Clever
4,004,4 - TROY HILL,Ross,Bus,2019-09-01,201909,SAT.,0.7213,Clever
4,004,4 - TROY HILL,Ross,Bus,2019-09-01,201909,SUN.,0,Clever
4,004,4 - TROY HILL,Ross,Bus,2019-09-01,201909,WEEKDAY,0.8297,Clever
6,006,6 - SPRING HILL,Ross,Bus,2019-09-01,201909,SAT.,0.5622,Clever
6,006,6 - SPRING HILL,Ross,Bus,2019-09-01,201909,SUN.,0.7793,Clever
6,006,6 - SPRING HILL,Ross,Bus,2019-09-01,201909,WEEKDAY,0.8116,Clever
7,007,7 - SPRING GARDEN,Ross,Bus,2019-09-01,201909,SAT.,0,Clever
7,007,7 - SPRING GARDEN,Ross,Bus,2019-09-01,201909,SUN.,0,Clever
7,007,7 - SPRING GARDEN,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6688,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2019-09-01,201909,SAT.,0.7547,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2019-09-01,201909,SUN.,0.7335,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2019-09-01,201909,WEEKDAY,0.7973,Clever
11,011,11 - FINEVIEW,Ross,Bus,2019-09-01,201909,SAT.,0.5205,Clever
11,011,11 - FINEVIEW,Ross,Bus,2019-09-01,201909,SUN.,0.8679,Clever
11,011,11 - FINEVIEW,Ross,Bus,2019-09-01,201909,WEEKDAY,0.7806,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2019-09-01,201909,SAT.,0.637,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2019-09-01,201909,SUN.,0.7106,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6571,Clever
13,013,13 - BELLEVUE,Ross,Bus,2019-09-01,201909,SAT.,0.6629,Clever
13,013,13 - BELLEVUE,Ross,Bus,2019-09-01,201909,SUN.,0.7377,Clever
13,013,13 - BELLEVUE,Ross,Bus,2019-09-01,201909,WEEKDAY,0.699,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2019-09-01,201909,SAT.,0.7928,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2019-09-01,201909,SUN.,0.8111,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2019-09-01,201909,WEEKDAY,0.769,Clever
15,015,15 - CHARLES,Ross,Bus,2019-09-01,201909,SAT.,0.5407,Clever
15,015,15 - CHARLES,Ross,Bus,2019-09-01,201909,SUN.,0.6098,Clever
15,015,15 - CHARLES,Ross,Bus,2019-09-01,201909,WEEKDAY,0.7291,Clever
16,016,16 - BRIGHTON,Ross,Bus,2019-09-01,201909,SAT.,0.561,Clever
16,016,16 - BRIGHTON,Ross,Bus,2019-09-01,201909,SUN.,0.7074,Clever
16,016,16 - BRIGHTON,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6855,Clever
17,017,17 - SHADELAND,Ross,Bus,2019-09-01,201909,SAT.,0.6831,Clever
17,017,17 - SHADELAND,Ross,Bus,2019-09-01,201909,SUN.,0.7302,Clever
17,017,17 - SHADELAND,Ross,Bus,2019-09-01,201909,WEEKDAY,0.769,Clever
18,018,18 - MANCHESTER,Ross,Bus,2019-09-01,201909,SAT.,0,Clever
18,018,18 - MANCHESTER,Ross,Bus,2019-09-01,201909,SUN.,0,Clever
18,018,18 - MANCHESTER,Ross,Bus,2019-09-01,201909,WEEKDAY,0.8937,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2019-09-01,201909,SAT.,0,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2019-09-01,201909,SUN.,0,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6634,Clever
20,020,20 - KENNEDY,Collier,Bus,2019-09-01,201909,SAT.,0,Clever
20,020,20 - KENNEDY,Collier,Bus,2019-09-01,201909,SUN.,0,Clever
20,020,20 - KENNEDY,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7622,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2019-09-01,201909,SAT.,0.5876,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2019-09-01,201909,SUN.,0.7073,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2019-09-01,201909,WEEKDAY,0.6069,Clever
22,022,22 - MCCOY,Collier,Bus,2019-09-01,201909,SAT.,0.7948,Clever
22,022,22 - MCCOY,Collier,Bus,2019-09-01,201909,SUN.,0,Clever
22,022,22 - MCCOY,Collier,Bus,2019-09-01,201909,WEEKDAY,0.6497,Clever
24,024,24 - WEST PARK,Collier,Bus,2019-09-01,201909,SAT.,0.5443,Clever
24,024,24 - WEST PARK,Collier,Bus,2019-09-01,201909,SUN.,0.5723,Clever
24,024,24 - WEST PARK,Collier,Bus,2019-09-01,201909,WEEKDAY,0.643,Clever
26,026,26 - CHARTIERS,Collier,Bus,2019-09-01,201909,SAT.,0.8022,Clever
26,026,26 - CHARTIERS,Collier,Bus,2019-09-01,201909,SUN.,0.8646,Clever
26,026,26 - CHARTIERS,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7841,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2019-09-01,201909,SAT.,0.8277,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2019-09-01,201909,SUN.,0.763,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7273,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-09-01,201909,SAT.,0.5307,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-09-01,201909,SUN.,0.58,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.5404,Clever
29,029,29 - ROBINSON,Collier,Bus,2019-09-01,201909,SAT.,0,Clever
29,029,29 - ROBINSON,Collier,Bus,2019-09-01,201909,SUN.,0,Clever
29,029,29 - ROBINSON,Collier,Bus,2019-09-01,201909,WEEKDAY,0.5706,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-09-01,201909,SAT.,0.6074,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-09-01,201909,SUN.,0.7545,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-09-01,201909,WEEKDAY,0.5818,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2019-09-01,201909,SAT.,0,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2019-09-01,201909,SUN.,0,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2019-09-01,201909,WEEKDAY,0.6904,Clever
38,038,38 - GREEN TREE,Collier,Bus,2019-09-01,201909,SAT.,0.5829,Clever
38,038,38 - GREEN TREE,Collier,Bus,2019-09-01,201909,SUN.,0.7443,Clever
38,038,38 - GREEN TREE,Collier,Bus,2019-09-01,201909,WEEKDAY,0.6791,Clever
39,039,39 - BROOKLINE,Collier,Bus,2019-09-01,201909,SAT.,0.8784,Clever
39,039,39 - BROOKLINE,Collier,Bus,2019-09-01,201909,SUN.,0,Clever
39,039,39 - BROOKLINE,Collier,Bus,2019-09-01,201909,WEEKDAY,0.8038,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-09-01,201909,SAT.,0.8629,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-09-01,201909,SUN.,0.8723,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7866,Clever
41,041,41 - BOWER HILL,Collier,Bus,2019-09-01,201909,SAT.,0.7045,Clever
41,041,41 - BOWER HILL,Collier,Bus,2019-09-01,201909,SUN.,0.8105,Clever
41,041,41 - BOWER HILL,Collier,Bus,2019-09-01,201909,WEEKDAY,0.6989,Clever
43,043,43 - BAILEY,Collier,Bus,2019-09-01,201909,SAT.,0.7057,Clever
43,043,43 - BAILEY,Collier,Bus,2019-09-01,201909,SUN.,0.6941,Clever
43,043,43 - BAILEY,Collier,Bus,2019-09-01,201909,WEEKDAY,0.8235,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-09-01,201909,SAT.,0.8658,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-09-01,201909,SUN.,0.8247,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7079,Clever
48,048,48 - ARLINGTON,Collier,Bus,2019-09-01,201909,SAT.,0.7812,Clever
48,048,48 - ARLINGTON,Collier,Bus,2019-09-01,201909,SUN.,0.7424,Clever
48,048,48 - ARLINGTON,Collier,Bus,2019-09-01,201909,WEEKDAY,0.7697,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6379,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2019-09-01,201909,SUN.,0.6057,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6156,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2019-09-01,201909,SAT.,0,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6585,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2019-09-01,201909,SAT.,0,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6281,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6572,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2019-09-01,201909,SAT.,0,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6878,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2019-09-01,201909,SAT.,0.6144,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2019-09-01,201909,SUN.,0.6097,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2019-09-01,201909,WEEKDAY,0.6774,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2019-09-01,201909,SAT.,0.7852,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2019-09-01,201909,SUN.,0.7731,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.7226,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6483,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2019-09-01,201909,SUN.,0.7368,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6058,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2019-09-01,201909,SAT.,0.5733,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2019-09-01,201909,SUN.,0.6944,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.552,Clever
58,058,58 - GREENFIELD,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6728,Clever
58,058,58 - GREENFIELD,West Mifflin,Bus,2019-09-01,201909,SUN.,0.7564,Clever
58,058,58 - GREENFIELD,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6885,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6801,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2019-09-01,201909,SUN.,0.6656,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6605,Clever
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2019-09-01,201909,SAT.,0,Clever
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.8035,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2019-09-01,201909,SAT.,0.6641,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2019-09-01,201909,SUN.,0.6137,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.5537,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2019-09-01,201909,SAT.,0.7322,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2019-09-01,201909,SUN.,0.6962,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.5322,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2019-09-01,201909,SAT.,0.5809,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2019-09-01,201909,SUN.,0.5071,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.5418,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2019-09-01,201909,SAT.,0.5985,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2019-09-01,201909,SUN.,0.5385,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.6056,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2019-09-01,201909,SAT.,0.7496,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2019-09-01,201909,SUN.,0.6319,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin/East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.7542,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2019-09-01,201909,SAT.,0,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2019-09-01,201909,SUN.,0,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2019-09-01,201909,WEEKDAY,0.639,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2019-09-01,201909,SAT.,0.6752,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2019-09-01,201909,SUN.,0.4774,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.5458,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2019-09-01,201909,SAT.,0.5625,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2019-09-01,201909,SUN.,0.7368,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2019-09-01,201909,SAT.,0.7222,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2019-09-01,201909,SUN.,0.6202,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.5391,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2019-09-01,201909,SAT.,0,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2019-09-01,201909,SUN.,0,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.6715,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2019-09-01,201909,SAT.,0.6522,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2019-09-01,201909,SUN.,0.7055,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.5724,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2019-09-01,201909,SAT.,0.6472,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2019-09-01,201909,SUN.,0.7507,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2019-09-01,201909,WEEKDAY,0.5727,Clever
